2015-03-24 17:17:01,025 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:01,025 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:01,025 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [DetalheOfertaLinhaFixaResTestCase], time taken: 93ms, status: FINISHED
2015-03-24 17:17:01,025 INFO  [SoapUITestCaseRunner] Project [DetalheOfertaLinhaFixaResTest] finished with status [FINISHED] in 94ms
2015-03-24 17:17:01,026 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/DetalhePlanoTest-soapui-project.xml]
2015-03-24 17:17:01,026 WARN  [WsdlProject] Project 'DetalhePlanoTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:01,027 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [DetalhePlanoTest]
2015-03-24 17:17:01,027 INFO  [SoapUITestCaseRunner] Running Project [DetalhePlanoTest], runType = SEQUENTIAL
2015-03-24 17:17:01,027 INFO  [SoapUITestCaseRunner] Running soapUI testcase [DetalhePlanoTestCase]
2015-03-24 17:17:01,027 INFO  [SoapUITestCaseRunner] running step [DetalhePlanoRequestTest]
2015-03-24 17:17:02,446 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/DetalhePlano/DetalhePlano.ws?WSDL]
2015-03-24 17:17:02,446 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/DetalhePlano/DetalhePlano.ws?WSDL
2015-03-24 17:17:02,619 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:02,619 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:02,620 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:02,620 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [DetalhePlanoTestCase], time taken: 1592ms, status: FINISHED
2015-03-24 17:17:02,620 INFO  [SoapUITestCaseRunner] Project [DetalhePlanoTest] finished with status [FINISHED] in 1593ms
2015-03-24 17:17:02,621 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/DetalheSrvAdicionalFixaTest-soapui-project.xml]
2015-03-24 17:17:02,621 WARN  [WsdlProject] Project 'DetalheSrvAdicionalFixaTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:02,622 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [DetalheSrvAdicionalFixaTest]
2015-03-24 17:17:02,622 INFO  [SoapUITestCaseRunner] Running Project [DetalheSrvAdicionalFixaTest], runType = SEQUENTIAL
2015-03-24 17:17:02,622 INFO  [SoapUITestCaseRunner] Running soapUI testcase [DetalheSrvAdicionalFixaTestCase]
2015-03-24 17:17:02,623 INFO  [SoapUITestCaseRunner] running step [DetalheSrvAdicionalFixaRequestTest]
2015-03-24 17:17:02,733 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/DetalheSrvAdicionalFixa/logical/DetalheSrvAdicionalFixa.ws?WSDL]
2015-03-24 17:17:02,733 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/DetalheSrvAdicionalFixa/logical/DetalheSrvAdicionalFixa.ws?WSDL
2015-03-24 17:17:02,775 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:02,775 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:02,775 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:02,775 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [DetalheSrvAdicionalFixaTestCase], time taken: 151ms, status: FINISHED
2015-03-24 17:17:02,775 INFO  [SoapUITestCaseRunner] Project [DetalheSrvAdicionalFixaTest] finished with status [FINISHED] in 153ms
2015-03-24 17:17:02,777 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/GerenciadorRegrasFixaTest-soapui-project.xml]
2015-03-24 17:17:02,777 WARN  [WsdlProject] Project 'GerenciadorRegrasFixaTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:02,778 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [GerenciadorRegrasFixaTest]
2015-03-24 17:17:02,778 INFO  [SoapUITestCaseRunner] Running Project [GerenciadorRegrasFixaTest], runType = SEQUENTIAL
2015-03-24 17:17:02,779 INFO  [SoapUITestCaseRunner] Running soapUI testcase [GerenciadorRegrasFixaTestCase]
2015-03-24 17:17:02,779 INFO  [SoapUITestCaseRunner] running step [GerenciadorRegrasFixaRequestTest]
2015-03-24 17:17:02,867 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/GerenciadorRegrasFixa/logical/GerenciadorRegrasFixa.ws?WSDL]
2015-03-24 17:17:02,867 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/GerenciadorRegrasFixa/logical/GerenciadorRegrasFixa.ws?WSDL
2015-03-24 17:17:02,919 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:02,919 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:02,919 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:02,919 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [GerenciadorRegrasFixaTestCase], time taken: 140ms, status: FINISHED
2015-03-24 17:17:02,920 INFO  [SoapUITestCaseRunner] Project [GerenciadorRegrasFixaTest] finished with status [FINISHED] in 142ms
2015-03-24 17:17:02,921 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/MatrizOfertaV2Test-soapui-project.xml]
2015-03-24 17:17:02,921 WARN  [WsdlProject] Project 'MatrizOfertaV2Test' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:02,922 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [MatrizOfertaV2Test]
2015-03-24 17:17:02,922 INFO  [SoapUITestCaseRunner] Running Project [MatrizOfertaV2Test], runType = SEQUENTIAL
2015-03-24 17:17:02,923 INFO  [SoapUITestCaseRunner] Running soapUI testcase [MatrizOfertaV2TestCase]
2015-03-24 17:17:02,923 INFO  [SoapUITestCaseRunner] running step [MatrizOfertaV2RequestTest]
2015-03-24 17:17:03,420 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoMatrizOferta/logical/MatrizOfertaV2/BuscarCatalogoMatrizOferta.ws?WSDL]
2015-03-24 17:17:03,420 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoMatrizOferta/logical/MatrizOfertaV2/BuscarCatalogoMatrizOferta.ws?WSDL
2015-03-24 17:17:03,462 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:03,462 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
